component_id,component_size,component_crosses_split,threshold,exact_hash_duplicate,image_id,split,site_id,site_profile,risk_stratum,image_hash,image_path
PHASH_000006,35,True,4,False,ISIC_0062388,val,SYN_RURAL_like,RURAL_like,very_low,26f495d456525aab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0062388.jpg
PHASH_000006,35,True,4,False,ISIC_0062722,train,SYN_RURAL_like,RURAL_like,moderate,86f496d446527aab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0062722.jpg
PHASH_000006,35,True,4,False,ISIC_0062891,test,SYN_RURAL_like,RURAL_like,high,a4f694d456525aab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0062891.jpg
PHASH_000006,35,True,4,False,ISIC_0063007,test,SYN_RURAL_like,RURAL_like,moderate,93f494d05642deab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0063007.jpg
PHASH_000006,35,True,4,False,ISIC_0063158,train,SYN_RURAL_like,RURAL_like,moderate,a6f484505742dfab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0063158.jpg
PHASH_000006,35,True,4,False,ISIC_0063476,val,SYN_RURAL_like,RURAL_like,very_low,86f416d4d6529aab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0063476.jpg
PHASH_000006,35,True,4,False,ISIC_0065052,val,SYN_BCN_like,BCN_like,moderate,86f494d45652daab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0065052.jpg
PHASH_000006,35,True,4,False,ISIC_0065223,train,SYN_BCN_like,BCN_like,very_low,a4f494d45642deab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0065223.jpg
PHASH_000006,35,True,4,False,ISIC_0065291,train,SYN_RURAL_like,RURAL_like,low,26b494d45652deab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0065291.jpg
PHASH_000006,35,True,4,False,ISIC_0065399,val,SYN_RURAL_like,RURAL_like,low,a6f496d456423e8b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0065399.jpg
PHASH_000006,35,True,4,False,ISIC_0065893,test,SYN_BCN_like,BCN_like,moderate,a5f4875416427eab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0065893.jpg
PHASH_000006,35,True,4,False,ISIC_0066908,train,SYN_BCN_like,BCN_like,high,a4f496d056427eab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0066908.jpg
PHASH_000006,35,True,4,False,ISIC_0066913,test,SYN_RURAL_like,RURAL_like,moderate,a3d686d05642deab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0066913.jpg
PHASH_000006,35,True,4,False,ISIC_0068901,train,SYN_RURAL_like,RURAL_like,very_low,24f49cd477129cab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0068901.jpg
PHASH_000006,35,True,4,False,ISIC_0069467,train,SYN_RURAL_like,RURAL_like,moderate,a7f487d054423eab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0069467.jpg
PHASH_000006,35,True,4,False,ISIC_0069822,train,SYN_BCN_like,BCN_like,very_low,84b694d45652faab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0069822.jpg
PHASH_000006,35,True,4,False,ISIC_0069842,train,SYN_RURAL_like,RURAL_like,very_low,a6f497d056423aab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0069842.jpg
PHASH_000006,35,True,4,False,ISIC_0069937,train,SYN_RURAL_like,RURAL_like,very_low,84f495d057427eab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0069937.jpg
PHASH_000006,35,True,4,False,ISIC_0070798,train,SYN_RURAL_like,RURAL_like,moderate,a6f494d05642deab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0070798.jpg
PHASH_000006,35,True,4,False,ISIC_0070880,train,SYN_RURAL_like,RURAL_like,moderate,a6f415d456525aab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0070880.jpg
PHASH_000006,35,True,4,False,ISIC_0071356,train,SYN_RURAL_like,RURAL_like,low,a4f487d017427eab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0071356.jpg
PHASH_000006,35,True,4,False,ISIC_0072077,val,SYN_RURAL_like,RURAL_like,high,24f69cd43652d8ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0072077.jpg
PHASH_000007,34,True,4,False,ISIC_0000449_downsampled,test,SYN_MSK_like,MSK_like,very_low,99996666d9985663,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0000449_downsampled.jpg
PHASH_000007,34,True,4,False,ISIC_0009885,train,SYN_HAM_like,HAM_like,very_low,d999666699996463,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0009885.jpg
PHASH_000007,34,True,4,False,ISIC_0009936,train,SYN_MSK_like,MSK_like,very_low,9b9966649998d363,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0009936.jpg
PHASH_000007,34,True,4,False,ISIC_0010439,train,SYN_HAM_like,HAM_like,very_low,9b996666d9987621,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0010439.jpg
PHASH_000007,34,True,4,False,ISIC_0011082,test,SYN_MSK_like,MSK_like,very_low,99996766b9984663,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0011082.jpg
PHASH_000007,34,True,4,False,ISIC_0011199,train,SYN_HAM_like,HAM_like,very_low,9b99666699986c63,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0011199.jpg
PHASH_000007,34,True,4,False,ISIC_0011220,train,SYN_BCN_like,BCN_like,very_low,9b9966669b982723,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0011220.jpg
PHASH_000007,34,True,4,False,ISIC_0012095_downsampled,train,SYN_RURAL_like,RURAL_like,very_low,dbd9666699994027,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0012095_downsampled.jpg
PHASH_000007,34,True,4,False,ISIC_0012303_downsampled,train,SYN_RURAL_like,RURAL_like,very_low,9bd9666699996027,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0012303_downsampled.jpg
PHASH_000007,34,True,4,False,ISIC_0012699_downsampled,train,SYN_MSK_like,MSK_like,very_low,999b4466119b566f,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0012699_downsampled.jpg
PHASH_000007,34,True,4,False,ISIC_0013086_downsampled,train,SYN_BCN_like,BCN_like,very_low,d9d9666699996065,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0013086_downsampled.jpg
PHASH_000007,34,True,4,False,ISIC_0013794_downsampled,val,SYN_RURAL_like,RURAL_like,very_low,99996466919b5667,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0013794_downsampled.jpg
PHASH_000007,34,True,4,False,ISIC_0015440_downsampled,train,SYN_BCN_like,BCN_like,very_low,5999e6669b994465,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0015440_downsampled.jpg
PHASH_000007,34,True,4,False,ISIC_0015980_downsampled,val,SYN_RURAL_like,RURAL_like,very_low,9999646693996667,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0015980_downsampled.jpg
PHASH_000007,34,True,4,False,ISIC_0028869,train,SYN_BCN_like,BCN_like,very_low,99996664999b6665,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0028869.jpg
PHASH_000007,34,True,4,False,ISIC_0029502,train,SYN_MSK_like,MSK_like,high,999966649999e665,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0029502.jpg
PHASH_000007,34,True,4,False,ISIC_0029650,train,SYN_BCN_like,BCN_like,very_low,9199666e999b4663,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0029650.jpg
PHASH_000007,34,True,4,False,ISIC_0030581,train,SYN_HAM_like,HAM_like,very_low,1b916666999a6d63,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0030581.jpg
PHASH_000007,34,True,4,False,ISIC_0030676,train,SYN_BCN_like,BCN_like,very_low,9b99666499996665,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0030676.jpg
PHASH_000007,34,True,4,False,ISIC_0031599,val,SYN_BCN_like,BCN_like,very_low,d9192666d9992667,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0031599.jpg
PHASH_000007,34,True,4,False,ISIC_0031896,train,SYN_HAM_like,HAM_like,very_low,9991666699996765,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0031896.jpg
PHASH_000007,34,True,4,False,ISIC_0032242,test,SYN_RURAL_like,RURAL_like,very_low,9919666699996765,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0032242.jpg
PHASH_000007,34,True,4,False,ISIC_0032341,train,SYN_BCN_like,BCN_like,very_low,d99966669b990467,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0032341.jpg
PHASH_000007,34,True,4,False,ISIC_0032670,test,SYN_BCN_like,BCN_like,very_low,9b99666699984763,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0032670.jpg
PHASH_000007,34,True,4,False,ISIC_0033763,train,SYN_RURAL_like,RURAL_like,very_low,b199666699994667,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0033763.jpg
PHASH_000007,34,True,4,False,ISIC_0034018,train,SYN_MSK_like,MSK_like,very_low,999b666699984763,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0034018.jpg
PHASH_000007,34,True,4,False,ISIC_0034065,train,SYN_RURAL_like,RURAL_like,high,993126e6d9992667,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0034065.jpg
PHASH_000007,34,True,4,False,ISIC_0034128,train,SYN_RURAL_like,RURAL_like,very_low,199966661b996667,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0034128.jpg
PHASH_000007,34,True,4,False,ISIC_0034193,train,SYN_RURAL_like,RURAL_like,very_low,191964669b996767,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0034193.jpg
PHASH_000007,34,True,4,False,ISIC_0054221,train,SYN_HAM_like,HAM_like,very_low,9999666699996467,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054221.jpg
PHASH_000007,34,True,4,False,ISIC_0059321,train,SYN_RURAL_like,RURAL_like,very_low,999164669999ec67,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0059321.jpg
PHASH_000007,34,True,4,False,ISIC_0060660,train,SYN_RURAL_like,RURAL_like,high,999966668b996c65,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0060660.jpg
PHASH_000007,34,True,4,False,ISIC_0067236,train,SYN_RURAL_like,RURAL_like,very_low,9999e46699994667,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0067236.jpg
PHASH_000007,34,True,4,False,ISIC_0073164,train,SYN_BCN_like,BCN_like,very_low,99996666d9992467,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0073164.jpg
PHASH_000008,22,True,4,False,ISIC_0054295,train,SYN_RURAL_like,RURAL_like,moderate,34f4bed0f44078ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054295.jpg
PHASH_000008,22,True,4,False,ISIC_0054771,val,SYN_HAM_like,HAM_like,moderate,2cf4b654f44278ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054771.jpg
PHASH_000008,22,True,4,False,ISIC_0054917,train,SYN_BCN_like,BCN_like,moderate,2cf4b6d0fc4078ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054917.jpg
PHASH_000008,22,True,4,False,ISIC_0055290,val,SYN_MSK_like,MSK_like,very_low,8cf437d0dc5270ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0055290.jpg
PHASH_000008,22,True,4,False,ISIC_0056827,train,SYN_RURAL_like,RURAL_like,very_low,0cb43fd4bc5234ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0056827.jpg
PHASH_000008,22,True,4,False,ISIC_0056942,train,SYN_RURAL_like,RURAL_like,moderate,4ef43ed2bc40742b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0056942.jpg
PHASH_000008,22,True,4,False,ISIC_0057342,test,SYN_RURAL_like,RURAL_like,very_low,0cf43fd4fc52308b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0057342.jpg
PHASH_000008,22,True,4,False,ISIC_0057481,train,SYN_BCN_like,BCN_like,very_low,0cf437d4dc52748b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0057481.jpg
PHASH_000008,22,True,4,False,ISIC_0058314,train,SYN_RURAL_like,RURAL_like,very_low,0cf43bd4fc52b08b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0058314.jpg
PHASH_000008,22,True,4,False,ISIC_0058867,train,SYN_RURAL_like,RURAL_like,moderate,2ef4be50f44270ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0058867.jpg
PHASH_000008,22,True,4,False,ISIC_0058898,train,SYN_BCN_like,BCN_like,moderate,2cf4b6d0fc4238ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0058898.jpg
PHASH_000008,22,True,4,False,ISIC_0061512,train,SYN_RURAL_like,RURAL_like,moderate,0ef4aed0fc4234ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0061512.jpg
PHASH_000008,22,True,4,False,ISIC_0061883,val,SYN_RURAL_like,RURAL_like,moderate,2cf4bed0f44270ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0061883.jpg
PHASH_000008,22,True,4,False,ISIC_0062685,train,SYN_RURAL_like,RURAL_like,moderate,2ef4bcd0f44258ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0062685.jpg
PHASH_000008,22,True,4,False,ISIC_0062964,train,SYN_RURAL_like,RURAL_like,low,3cf47ed0bc4250ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0062964.jpg
PHASH_000008,22,True,4,False,ISIC_0063673,train,SYN_RURAL_like,RURAL_like,moderate,06f4bed0f4425cab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0063673.jpg
PHASH_000008,22,True,4,False,ISIC_0063754,train,SYN_RURAL_like,RURAL_like,moderate,4ef43ed0bc4234ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0063754.jpg
PHASH_000008,22,True,4,False,ISIC_0065009,train,SYN_BCN_like,BCN_like,very_low,0ef43fd0ec4234ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0065009.jpg
PHASH_000008,22,True,4,False,ISIC_0065885,train,SYN_HAM_like,HAM_like,moderate,2cf4bed0fc4250ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0065885.jpg
PHASH_000008,22,True,4,False,ISIC_0066090,train,SYN_HAM_like,HAM_like,moderate,aef4b650f44258ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0066090.jpg
PHASH_000008,22,True,4,False,ISIC_0067119,train,SYN_RURAL_like,RURAL_like,very_low,0cf43fd0fc4270ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0067119.jpg
PHASH_000008,22,True,4,False,ISIC_0072860,train,SYN_BCN_like,BCN_like,very_low,0ef43dd4ec4234ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0072860.jpg
PHASH_000009,17,True,4,False,ISIC_0053648,train,SYN_MSK_like,MSK_like,moderate,c30ee32c0ef4fc0b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053648.jpg
PHASH_000009,17,True,4,False,ISIC_0053666,train,SYN_RURAL_like,RURAL_like,moderate,e32cc32c26f4fc0b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053666.jpg
PHASH_000009,17,True,4,False,ISIC_0053799,train,SYN_RURAL_like,RURAL_like,moderate,d30c632c8ef4fc0b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0053799.jpg
PHASH_000009,17,True,4,False,ISIC_0056177,train,SYN_RURAL_like,RURAL_like,moderate,f30ce32c06f4fc0b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0056177.jpg
PHASH_000009,17,True,4,False,ISIC_0057240,train,SYN_RURAL_like,RURAL_like,very_low,f30ce12c07f4fc0b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0057240.jpg
PHASH_000009,17,True,4,False,ISIC_0057352,train,SYN_HAM_like,HAM_like,moderate,f10e472c0ff47c0b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0057352.jpg
PHASH_000009,17,True,4,False,ISIC_0061767,train,SYN_RURAL_like,RURAL_like,moderate,f30ccb2c0ef47c0b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0061767.jpg
PHASH_000009,17,True,4,False,ISIC_0063033,train,SYN_RURAL_like,RURAL_like,moderate,f30ce72c86f47c03,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0063033.jpg
PHASH_000009,17,True,4,False,ISIC_0064705,train,SYN_RURAL_like,RURAL_like,very_low,e30ccb2c26f4fc0b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0064705.jpg
PHASH_000009,17,True,4,False,ISIC_0065044,train,SYN_HAM_like,HAM_like,moderate,f10cc32c0ff67c0b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0065044.jpg
PHASH_000009,17,True,4,False,ISIC_0065384,train,SYN_MSK_like,MSK_like,moderate,d30ce32c0ff4fc03,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0065384.jpg
PHASH_000009,17,True,4,False,ISIC_0065960,train,SYN_RURAL_like,RURAL_like,moderate,f10cc7ac86f47c0b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0065960.jpg
PHASH_000009,17,True,4,False,ISIC_0067377,val,SYN_RURAL_like,RURAL_like,moderate,e90ccb2c36f4fc03,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0067377.jpg
PHASH_000009,17,True,4,False,ISIC_0069952,test,SYN_RURAL_like,RURAL_like,very_low,f10dc32c07f4fc0b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0069952.jpg
PHASH_000009,17,True,4,False,ISIC_0072038,train,SYN_RURAL_like,RURAL_like,moderate,f32ce1ac07d47c0b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0072038.jpg
PHASH_000009,17,True,4,False,ISIC_0072201,val,SYN_RURAL_like,RURAL_like,moderate,f90c432c87f4fc0b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0072201.jpg
PHASH_000009,17,True,4,False,ISIC_0072352,train,SYN_RURAL_like,RURAL_like,moderate,f32ccb2c26f4dc03,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0072352.jpg
PHASH_000010,16,True,4,False,ISIC_0015960_downsampled,train,SYN_RURAL_like,RURAL_like,very_low,883363cc993367cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0015960_downsampled.jpg
PHASH_000010,16,True,4,False,ISIC_0024437,train,SYN_RURAL_like,RURAL_like,very_low,993364cc9b3166cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0024437.jpg
PHASH_000010,16,True,4,False,ISIC_0024524,train,SYN_BCN_like,BCN_like,very_low,3b3364cc913365cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0024524.jpg
PHASH_000010,16,True,4,False,ISIC_0024577,train,SYN_BCN_like,BCN_like,very_low,983366cc993366cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0024577.jpg
PHASH_000010,16,True,4,False,ISIC_0025141,train,SYN_RURAL_like,RURAL_like,very_low,313366cc993347cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0025141.jpg
PHASH_000010,16,True,4,False,ISIC_0025891,train,SYN_HAM_like,HAM_like,high,9b3344cc993365cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0025891.jpg
PHASH_000010,16,True,4,False,ISIC_0028042,train,SYN_MSK_like,MSK_like,very_low,983327cc99334ecd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0028042.jpg
PHASH_000010,16,True,4,False,ISIC_0029749,val,SYN_MSK_like,MSK_like,very_low,993266cc9933e6c9,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0029749.jpg
PHASH_000010,16,True,4,False,ISIC_0029756,train,SYN_BCN_like,BCN_like,very_low,913366cc9b3345cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0029756.jpg
PHASH_000010,16,True,4,False,ISIC_0030796,val,SYN_MSK_like,MSK_like,very_low,9c3366cc993266cb,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0030796.jpg
PHASH_000010,16,True,4,False,ISIC_0032612,train,SYN_BCN_like,BCN_like,very_low,993366cc933166cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0032612.jpg
PHASH_000010,16,True,4,False,ISIC_0033846,val,SYN_RURAL_like,RURAL_like,very_low,993366cc993361cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0033846.jpg
PHASH_000010,16,True,4,False,ISIC_0059235,val,SYN_BCN_like,BCN_like,very_low,993366cc99332d4d,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0059235.jpg
PHASH_000010,16,True,4,False,ISIC_0064669,train,SYN_HAM_like,HAM_like,very_low,993266cc993366cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0064669.jpg
PHASH_000010,16,True,4,False,ISIC_0071909,train,SYN_RURAL_like,RURAL_like,very_low,913364cc993367cd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0071909.jpg
PHASH_000010,16,True,4,False,ISIC_0072485,test,SYN_RURAL_like,RURAL_like,very_low,993366cc9932634f,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0072485.jpg
PHASH_000011,14,True,4,False,ISIC_0054722,train,SYN_RURAL_like,RURAL_like,moderate,0ebc2cf4bc50d4ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0054722.jpg
PHASH_000011,14,True,4,False,ISIC_0057010,train,SYN_BCN_like,BCN_like,moderate,0cbca4f4be5074ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0057010.jpg
PHASH_000011,14,True,4,False,ISIC_0058150,test,SYN_RURAL_like,RURAL_like,moderate,0ebc27f4ac50d4ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0058150.jpg
PHASH_000011,14,True,4,False,ISIC_0059146,train,SYN_RURAL_like,RURAL_like,moderate,2cbe2cf4bc50d22b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0059146.jpg
PHASH_000011,14,True,4,False,ISIC_0059220,train,SYN_BCN_like,BCN_like,very_low,0cbc2ef4bc5074ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0059220.jpg
PHASH_000011,14,True,4,False,ISIC_0060755,train,SYN_RURAL_like,RURAL_like,moderate,2cb62cf4fc5092ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0060755.jpg
PHASH_000011,14,True,4,False,ISIC_0061274,test,SYN_BCN_like,BCN_like,very_low,0cbe2cf4bc50d62b,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0061274.jpg
PHASH_000011,14,True,4,True,ISIC_0066965,test,SYN_RURAL_like,RURAL_like,moderate,0cbc2ef4bc50d4ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0066965.jpg
PHASH_000011,14,True,4,False,ISIC_0067164,train,SYN_RURAL_like,RURAL_like,very_low,0ebc26fc9c5074ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0067164.jpg
PHASH_000011,14,True,4,False,ISIC_0067266,val,SYN_BCN_like,BCN_like,moderate,0fbc2cf4b450d4ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0067266.jpg
PHASH_000011,14,True,4,False,ISIC_0070096,train,SYN_RURAL_like,RURAL_like,moderate,06bc2ef4bc50d4ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0070096.jpg
PHASH_000011,14,True,4,True,ISIC_0070154,test,SYN_HAM_like,HAM_like,moderate,0cbc2ef4bc50d4ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0070154.jpg
PHASH_000011,14,True,4,False,ISIC_0072514,train,SYN_MSK_like,MSK_like,moderate,0cbc2cf4bc52d4ab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0072514.jpg
PHASH_000011,14,True,4,False,ISIC_0073225,test,SYN_HAM_like,HAM_like,moderate,0ebc0cf4bc507cab,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0073225.jpg
PHASH_000012,14,True,4,False,ISIC_0056639,train,SYN_BCN_like,BCN_like,very_low,e386a716865e7ca1,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0056639.jpg
PHASH_000012,14,True,4,False,ISIC_0056950,val,SYN_RURAL_like,RURAL_like,moderate,e386a716167a7ca1,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0056950.jpg
PHASH_000012,14,True,4,False,ISIC_0058328,train,SYN_BCN_like,BCN_like,very_low,69a6a716865a7ea1,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0058328.jpg
PHASH_000012,14,True,4,False,ISIC_0058347,val,SYN_RURAL_like,RURAL_like,very_low,e386e716067adca1,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0058347.jpg
PHASH_000012,14,True,4,False,ISIC_0060495,train,SYN_RURAL_like,RURAL_like,high,e186a716167a7ea1,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0060495.jpg
PHASH_000012,14,True,4,False,ISIC_0061163,train,SYN_MSK_like,MSK_like,high,e186ad16877a5ea1,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0061163.jpg
PHASH_000012,14,True,4,False,ISIC_0066363,train,SYN_RURAL_like,RURAL_like,moderate,cb86a516967a7ca1,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0066363.jpg
PHASH_000012,14,True,4,False,ISIC_0067686,val,SYN_MSK_like,MSK_like,very_low,e986a516867a7ea1,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0067686.jpg
PHASH_000012,14,True,4,False,ISIC_0069356,train,SYN_BCN_like,BCN_like,very_low,69a6a516867e7ca1,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0069356.jpg
PHASH_000012,14,True,4,False,ISIC_0070525,train,SYN_RURAL_like,RURAL_like,moderate,e886a71616fa7ca1,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0070525.jpg
PHASH_000012,14,True,4,False,ISIC_0070558,train,SYN_BCN_like,BCN_like,very_low,e386a716067edca1,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0070558.jpg
PHASH_000012,14,True,4,False,ISIC_0070726,train,SYN_BCN_like,BCN_like,very_low,e1a6a716067e7ca1,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0070726.jpg
PHASH_000012,14,True,4,False,ISIC_0071410,train,SYN_RURAL_like,RURAL_like,very_low,6986a716967a7ca1,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0071410.jpg
PHASH_000012,14,True,4,False,ISIC_0071957,test,SYN_MSK_like,MSK_like,high,e986e716067adca1,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0071957.jpg
PHASH_000013,10,True,4,False,ISIC_0000001,test,SYN_BCN_like,BCN_like,very_low,d391cccc33338ccd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0000001.jpg
PHASH_000013,10,True,4,False,ISIC_0024326,train,SYN_HAM_like,HAM_like,very_low,9391cc8c3333cdcd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0024326.jpg
PHASH_000013,10,True,4,False,ISIC_0025201,train,SYN_RURAL_like,RURAL_like,very_low,b1918ccc3333cdcd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0025201.jpg
PHASH_000013,10,True,4,False,ISIC_0027494,train,SYN_RURAL_like,RURAL_like,very_low,d1b1cccc33338ccd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0027494.jpg
PHASH_000013,10,True,4,False,ISIC_0028047,val,SYN_BCN_like,BCN_like,very_low,91918ccc3333cfcd,data/raw/isic2019/ISIC_2019_Training_Input/ISIC_0028047.jpg
